3914	imagine o henry 's the gift of the magi relocated to the scuzzy underbelly of nyc 's drug scene	0
3916	large budget notwithstanding , the movie is such a blip on the year 's radar screen that it 's tempting just to go with it for the ride	1
3917	`` frailty '' offers chills much like those that you get when sitting around a campfire around midnight , telling creepy stories to give each other the willies	1
3919	any reasonably creative eighth grader could have written a more credible script , though with the same number of continuity errors	0
3920	go , girls , right down the reality drain	0
3921	staggeringly dreadful romance	0
3922	a smart , compelling drama	1
3924	there 's enough cool fun here to warm the hearts of animation enthusiasts of all ages	1
3925	deliciously slow	1
3926	the problem , amazingly enough , is the screenplay	0
3927	offers an interesting look at the rapidly changing face of beijing	1
3928	certainly an entertaining ride , despite many talky , slow scenes	1
3929	an escapist confection that 's pure entertainment	1
3931	so aggressively cheery that pollyana would reach for a barf bag	0
3933	beautifully shot , delicately scored and powered by a set of heartfelt performances , it 's a lyrical endeavour	1
3935	there 's a whole heap of nothing at the core of this slight coming of age coming out tale	0
3936	for all its problems the lady and the duke surprisingly manages never to grow boring which proves that rohmer still has a sense of his audience	1
3937	the salton sea has moments of inspired humour , though every scrap is of the darkest variety	1
3938	a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes	1
3940	a sleep inducing thriller with a single twist that everyone except the characters in it can see coming a mile away	0
3942	a sharp , amusing study of the cult of celebrity	1
3943	a culture clash comedy that , in addition to being very funny , captures some of the discomfort and embarrassment of being a bumbling american in europe	1
3947	that the real antwone fisher was able to overcome his personal obstacles and become a good man is a wonderful thing that he has been able to share his story so compellingly with us is a minor miracle	1
3948	what a dumb , fun , curiously adolescent movie this is	1
3949	simplistic , silly and tedious	0
3950	we just do n't really care too much about this love story	0
3951	writer director burr steers emphasizes the q in quirky , with mixed results	1
3954	offers laughs and insight into one of the toughest ages a kid can go through	1
3956	it 's up to lrb watts rrb to lend credibility to this strange scenario , and her presence succeeds in making us believe	1
3957	what makes this film special is serry 's ability to take what is essentially a contained family conflict and put it into a much larger historical context	1
3958	well , in some of those , the mother deer even dies	0
3959	a solid , well formed satire	1
3960	the film is small in scope , yet perfectly formed	1
3961	less than fresh	0
3962	those moviegoers who would automatically bypass a hip hop documentary should give `` scratch '' a second look	1
3963	a 75 minute sample of puerile rubbish that is listless , witless , and devoid of anything resembling humor	0
3964	it 's mired in a shabby script that piles layer upon layer of action man clich atop wooden dialogue and a shifting tone that falls far short of the peculiarly moral amorality of lrb woo 's rrb best work	0
3965	using a stock plot , about a boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater	1
3967	they just have problems , which are neither original nor are presented in convincing way	0
3968	mindless and boring martial arts and gunplay with too little excitement and zero compelling storyline	0
3969	an ingenious and often harrowing look at damaged people and how families can offer either despair or consolation	1
3970	below may not mark mr twohy 's emergence into the mainstream , but his promise remains undiminished	1
3971	i think it was plato who said , ' i think , therefore i know better than to rush to the theatre for this one '	0
3972	the soul searching deliberateness of the film , although leavened nicely with dry absurdist wit , eventually becomes too heavy for the plot	0
3973	is n't it a bit early in his career for director barry sonnenfeld to do a homage to himself ?	0
3974	this stuck pig of a movie flails limply between bizarre comedy and pallid horror	0
3975	chouraqui brings documentary like credibility to the horrors of the killing field and the barbarism of ` ethnic cleansing '	1
3976	it 's endlessly inventive , consistently intelligent and sickeningly savage	1
3978	world traveler might not go anywhere new , or arrive anyplace special , but it 's certainly an honest attempt to get at something	1
3980	witty dialog between realistic characters showing honest emotions	1
3981	hawke 's film , a boring , pretentious waste of nearly two hours , does n't tell you anything except that the chelsea hotel today is populated by whiny , pathetic , starving and untalented artistes	0
3984	using an endearing cast , writer director dover kosashvili takes a slightly dark look at relationships , both sexual and kindred	1
3985	some body often looks like an episode of the tv show blind date , only less technically proficient and without the pop up comments	0
3986	`` sorority boys '' was funnier , and that movie was pretty bad	0
3987	toes the fine line between cheese and earnestness remarkably well everything is delivered with such conviction that it 's hard not to be carried away	1
3988	silly stuff , all mixed up together like a term paper from a kid who ca n't quite distinguish one sci fi work from another	0
3989	it 's the filmmakers ' post camp comprehension of what made old time b movies good bad that makes eight legged freaks a perfectly entertaining summer diversion	1
3990	and , there 's no way you wo n't be talking about the film once you exit the theater	1
3991	the rules of attraction gets us too drunk on the party favors to sober us up with the transparent attempts at moralizing	0
3993	unfolds in a series of achronological vignettes whose cumulative effect is chilling	1
3994	worthless , from its pseudo rock video opening to the idiocy of its last frames	0
3996	when you find yourself rooting for the monsters in a horror movie , you know the picture is in trouble	0
3997	a compelling , gut clutching piece of advocacy cinema that carries you along in a torrent of emotion as it explores the awful complications of one terrifying day	1
3998	wishy washy	0
3999	no one can doubt the filmmakers ' motives , but the guys still feels counterproductive	0
4001	moves in such odd plot directions and descends into such message mongering moralism that its good qualities are obscured	0
4002	for those who like quirky , slightly strange french films , this is a must !	1
4003	too often , son of the bride becomes an exercise in trying to predict when a preordained `` big moment '' will occur and not `` if ''	0
4004	the mood , look and tone of the film fit the incredible storyline to a t	1
4005	a muddled limp biscuit of a movie , a vampire soap opera that does n't make much sense even on its own terms	0
4006	a certain sexiness underlines even the dullest tangents	1
4007	why `` they '' were here and what `` they '' wanted and quite honestly , i did n't care	0
4008	shallow	0
4009	a work of extraordinary journalism , but it is also a work of deft and subtle poetry	1
4010	but toback 's deranged immediacy makes it seem fresh again	1
4011	all three women deliver remarkable performances	1
4012	koury frighteningly and honestly exposes one teenager 's uncomfortable class resentment and , in turn , his self inflicted retaliation	1
4013	off the hook is overlong and not well acted , but credit writer producer director adam watstein with finishing it at all	0
4014	there is a subversive element to this disney cartoon , providing unexpected fizzability	1
4015	in an era where big stars and high production values are standard procedure , narc strikes a defiantly retro chord , and outpaces its contemporaries with daring and verve	1
4016	`` freaky friday , '' it 's not	0
4021	maggie smith as the ya ya member with the o2 tank will absolutely crack you up with her crass , then gasp for gas , verbal deportment	1
4022	brims with passion for words , for its eccentric , accident prone characters , and for the crazy things that keep people going in this crazy life	1
4023	borrows from other movies like it in the most ordinary and obvious fashion	0
4024	appropriately cynical social commentary aside , 9 never quite ignites	0
4025	the story alone could force you to scratch a hole in your head	0
4027	spectacular in every sense of the word , even if you don ' t know an orc from a uruk hai	1
4028	a different and emotionally reserved type of survival story a film less about refracting all of world war ii through the specific conditions of one man , and more about that man lost in its midst	1
4029	you will likely prefer to keep on watching	1
4030	a film that 's flawed and brilliant in equal measure	1
4034	one fantastic lrb and educational rrb documentary	1
4036	a funny and touching film that is gorgeously acted by a british cast to rival gosford park 's	1
4037	he allows his cast members to make creative contributions to the story and dialogue	1
4038	an incoherent jumble of a film that 's rarely as entertaining as it could have been	0
4039	cho continues her exploration of the outer limits of raunch with considerable brio	1
4041	i love the robust middle of this picture	1
4042	for those of us who respond more strongly to storytelling than computer generated effects , the new star wars installment has n't escaped the rut dug by the last one	0
4043	it 's a diverting enough hour and a half for the family audience	1
4044	intriguing and downright intoxicating	1
4045	a sharp satire of desperation and cinematic deception	1
4046	i still like moonlight mile , better judgment be damned	1
4048	with an expressive face reminiscent of gong li and a vivid personality like zhang ziyi 's , dong stakes out the emotional heart of happy	1
4049	steve oedekerk is , alas , no woody allen	0
4050	george lucas returns as a visionary with a tale full of nuance and character dimension	1
4051	putting the primitive murderer inside a high tech space station unleashes a pandora 's box of special effects that run the gamut from cheesy to cheesier to cheesiest	0
4053	though tom shadyac 's film kicks off spookily enough , around the halfway mark it takes an abrupt turn into glucose sentimentality and laughable contrivance	0
4054	`` auto focus '' works as an unusual biopic and document of male swingers in the playboy era	1
4056	one of the most depressing movie going experiences i can think of is to sit through about 90 minutes of a so called ` comedy ' and not laugh once	0
4057	except it 's much , much better	1
4058	good fun , good action , good acting , good dialogue , good pace , good cinematography	1
4059	it 's a sharp movie about otherwise dull subjects	1
4060	is that it 's a crime movie made by someone who obviously knows nothing about crime	0
4061	jason patric and ray liotta make for one splendidly cast pair	1
4063	insightfully written , delicately performed	1
4064	shyamalan should stop trying to please his mom	0
4065	kung pow is oedekerk 's realization of his childhood dream to be in a martial arts flick , and proves that sometimes the dreams of youth should remain just that	0
4067	the directing and story are disjointed , flaws that have to be laid squarely on taylor 's doorstep	0
4068	the movie 's thesis elegant technology for the masses is surprisingly refreshing	1
4069	it 's no lie big fat liar is a real charmer	1
4070	a gorgeously strange movie , heaven is deeply concerned with morality , but it refuses to spell things out for viewers	1
4073	a subtle , humorous , illuminating study of politics , power and social mobility	1
4074	i loved the look of this film	1
4075	this little film is so slovenly done , so primitive in technique , that it ca n't really be called animation	0
4079	the code talkers deserved better than a hollow tribute	0
4080	for proof of that on the cinematic front , look no further than this 20th anniversary edition of the film that spielberg calls , retrospectively , his most personal work yet	1
4081	a slam bang extravaganza that is all about a wild and woolly , wall to wall good time	1
4082	what you expect is just what you get assuming the bar of expectations has n't been raised above sixth grade height	0
4083	the campy results make mel brooks ' borscht belt schtick look sophisticated	1
4084	an entertainment so in love with its overinflated mythology that it no longer recognizes the needs of moviegoers for real characters and compelling plots	0
4085	two badly interlocked stories drowned by all too clever complexity	0
4086	aloof and lacks any real raw emotion , which is fatal for a film that relies on personal relationships	0
4088	the aaa of action , xxx is a blast of adrenalin , rated eee for excitement	1
4089	it 's all surface psychodramatics	0
4090	comedian , like its subjects , delivers the goods and audiences will have a fun , no frills ride	1
4091	it was only a matter of time before some savvy producer saw the potential success inherent in the mixture of bullock bubble and hugh goo	1
4092	it 's virtually impossible to like any of these despicable characters	0
4093	it 's a sweet , laugh a minute crowd pleaser that lifts your spirits as well as the corners of your mouth	1
4094	scott delivers a terrific performance in this fascinating portrait of a modern lothario	1
4095	replacing john carpenter 's stylish tracking shots is degraded , handheld blair witch video cam footage	0
4096	the film delivers what it promises a look at the `` wild ride '' that ensues when brash young men set out to conquer the online world with laptops , cell phones and sketchy business plans	1
4097	it thankfully goes easy on the reel real world dichotomy that lrb jaglom rrb pursued with such enervating determination in venice venice	1
4098	a fake street drama that keeps telling you things instead of showing them	0
4100	the story is predictable , the jokes are typical sandler fare , and the romance with ryder is puzzling	0
4101	mark pellington 's latest pop thriller is as kooky and overeager as it is spooky and subtly in love with myth	1
4102	no amount of burning , blasting , stabbing , and shooting can hide a weak script	0
4103	prepare to marvel again	1
4104	family togetherness takes a back seat to inter family rivalry and workplace ambition whole subplots have no explanation or even plot relevance	0
4105	stiff and schmaltzy and clumsily directed	0
4106	troubling and powerful	1
4107	cassavetes thinks he 's making dog day afternoon with a cause , but all he 's done is to reduce everything he touches to a shrill , didactic cartoon	0
4108	` dragonfly ' dwells on crossing over mumbo jumbo , manipulative sentimentality , and sappy dialogue	0
4109	a genuinely moving and wisely unsentimental drama	1
4110	amy and matthew have a bit of a phony relationship , but the film works in spite of it	1
4113	rock 's stand up magic wanes	0
4114	a delightful , if minor , pastry of a movie	1
4115	a sexy , surprising romance idemoto and kim make a gorgeous pair their scenes brim with sexual possibility and emotional danger	1
4116	there are n't too many films that can be as simultaneously funny , offbeat and heartwarming lrb without a thick shmear of the goo , at least rrb , but `` elling '' manages to do all three quite well , making it one of the year 's most enjoyable releases	1
4117	plays like some corny television production from a bygone era	0
4118	as a girl meets girl romantic comedy , kissing jessica steinis quirky , charming and often hilarious	1
4119	it 's like a drive by	0
4120	it 's sweet	1
4121	one of the worst movies of the year	0
4122	like brosnan 's performance , evelyn comes from the heart	1
4123	though the film is well intentioned , one could rent the original and get the same love story and parable	1
4124	lrb woo 's rrb most resonant film since the killer	1
4125	it 's rare that a movie can be as intelligent as this one is in every regard except its storyline everything that 's good is ultimately scuttled by a plot that 's just too boring and obvious	0
4126	this mistaken identity picture is so film culture referential that the final product is a ghost	0
4127	strange and beautiful film	1
4128	the histrionic muse still eludes madonna and , playing a charmless witch , she is merely a charmless witch	0
4129	the result , however well intentioned , is ironically just the sort of disposable , kitchen sink homage that illustrates why the whole is so often less than the sum of its parts in today 's hollywood	0
4130	the catch is that they 're stuck with a script that prevents them from firing on all cylinders	0
4131	one of those so so films that could have been much better	0
4133	as original and insightful as last week 's episode of behind the music	0
4134	marvelously entertaining and deliriously joyous documentary	1
4138	as a vehicle to savour binoche 's skill , the film is well worthwhile	1
4139	what saves this deeply affecting film from being merely a collection of wrenching cases is corcuera 's attention to detail	1
4140	steers , in his feature film debut , has created a brilliant motion picture	1
4142	the charms of the lead performances allow us to forget most of the film 's problems	1
4144	insomnia loses points when it surrenders to a formulaic bang bang , shoot em up scene at the conclusion	0
4145	this would be ` james bond for the extreme generation ' pic is one big , dumb action movie	0
4146	when it comes to the battle of hollywood vs woo , it looks like woo 's a p o w	0
4147	evelyn may be based on a true and historically significant story , but the filmmakers have made every effort to disguise it as an unimaginative screenwriter 's invention	0
4148	characterisation has been sacrificed for the sake of spectacle	0
4149	it turns out to be smarter and more diabolical than you could have guessed at the beginning	1
4150	is significantly less charming than listening to a four year old with a taste for exaggeration recount his halloween trip to the haunted house	0
4151	an example of quiet , confident craftsmanship that tells a sweet , charming tale of intergalactic friendship	1
4152	cheap , vulgar dialogue and a plot that crawls along at a snail 's pace	0
4153	been there done that	0
4156	despite some charm and heart , this quirky soccer import is forgettable	0
4157	cuaron repeatedly , perversely undercuts the joie de vivre even as he creates it , giving the movie a mournful undercurrent that places the good time shenanigans in welcome perspective	1
4158	for all its brooding quality , ash wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast	1
4159	delivers the sexy razzle dazzle that everyone , especially movie musical fans , has been hoping for	1
4160	that the ` true story ' by which all the queen 's men is allegedly `` inspired '' was a lot funnier and more deftly enacted than what 's been cobbled together onscreen	0
4161	you could hate it for the same reason	0
4163	waydowntown may not be an important movie , or even a good one , but it provides a nice change of mindless pace in collision with the hot oscar season currently underway	1
4164	`` frailty '' starts out like a typical bible killer story , but it turns out to be significantly different lrb and better rrb than most films with this theme	1
4165	thanks to the ch teau 's balance of whimsicality , narrative discipline and serious improvisation , almost every relationship and personality in the film yields surprises	1
4167	julie davis is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent	0
4169	elegantly produced and expressively performed , the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy	1
4171	solondz may be convinced that he has something significant to say , but he is n't talking a talk that appeals to me	0
4173	stale , futile scenario	0
4175	in addition to sporting one of the worst titles in recent cinematic history , ballistic ecks vs sever also features terrible , banal dialogue convenient , hole ridden plotting superficial characters and a rather dull , unimaginative car chase	0
4177	a simpler , leaner treatment would have been preferable after all , being about nothing is sometimes funnier than being about something	0
4178	a delightful stimulus for the optic nerves , so much that it 's forgivable that the plot feels like every other tale of a totalitarian tomorrow	1
4179	nothing but an episode of smackdown !	0
4181	kirshner and monroe seem to be in a contest to see who can out bad act the other	0
4182	the only reason you should see this movie is if you have a case of masochism and an hour and a half to blow	0
4183	it 's pretentious in a way that verges on the amateurish	0
4184	a plodding teen remake that 's so mechanical you can smell the grease on the plot twists	0
4185	it 's drab	0
4187	what 's so striking about jolie 's performance is that she never lets her character become a caricature not even with that radioactive hair	1
4188	in my own very humble opinion , in praise of love lacks even the most fragmented charms i have found in almost all of his previous works	0
4189	i 've never bought from telemarketers , but i bought this movie	1
4190	woven together handsomely , recalling sixties ' rockumentary milestones from lonely boy to do n't look back	1
4191	horrid little propaganda film with fascinating connections not only to the serbs themselves but also to a network of american right wing extremists	1
4192	a sun drenched masterpiece , part parlor game , part psychological case study , part droll social satire	1
4193	a thriller without thrills and a mystery devoid of urgent questions	0
4194	10 minutes into the film you 'll be white knuckled and unable to look away	1
4196	watching this film , what we feel is n't mainly suspense or excitement	0
4197	it 's not going to be everyone 's bag of popcorn , but it definitely gives you something to chew on	1
4198	violent , vulgar and forgettably entertaining	0
4199	like many such biographical melodramas , it suffers from the awkwardness that results from adhering to the messiness of true stories	0
4201	sometimes charming , sometimes infuriating , this argentinean ` dramedy ' succeeds mainly on the shoulders of its actors	1
4202	`` 13 conversations about one thing '' is an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling	1
4205	all in all , road to perdition is more in love with strangeness than excellence	1
4206	with all the sympathy , empathy and pity fogging up the screen his secret life enters the land of unintentional melodrama and tiresome love triangles	0
4207	like a fish that 's lived too long , austin powers in goldmember has some unnecessary parts and is kinda wrong in places	0
4208	adaptation 's success in engaging the audience in the travails of creating a screenplay is extraordinary	1
4209	canadian filmmaker gary burns ' inventive and mordantly humorous take on the soullessness of work in the city	1
4210	ultimately , `` mib ii '' succeeds due to its rapid fire delivery and enough inspired levity that it ca n't be dismissed as mindless	1
4212	tries so hard to be quirky and funny that the strain is all too evident	0
4213	the self serious equilibrium makes its point too well a movie , like life , is n't much fun without the highs and lows	0
4214	a family film that contains some hefty thematic material on time , death , eternity , and what is needed to live a rich and full life	1
4215	a riveting profile of law enforcement , and a visceral , nasty journey into an urban hades	1
4216	by no means a great movie , but it is a refreshingly forthright one	1
4217	rewarding	1
4219	shot largely in small rooms , the film has a gentle , unforced intimacy that never becomes claustrophobic	1
4220	i like all four of the lead actors a lot and they manage to squeeze a few laughs out of the material , but they 're treading water at best in this forgettable effort	1
4221	the adventure does n't contain half the excitement of balto , or quarter the fun of toy story 2	0
4222	a very charming and funny movie	1
4224	the maudlin way its story unfolds suggests a director fighting against the urge to sensationalize his material	0
4225	beware the quirky brit com	0
4226	a sense of real magic , perhaps	1
4227	in theory , a middle aged romance pairing clayburgh and tambor sounds promising , but in practice it 's something else altogether clownish and offensive and nothing at all like real life	0
4229	able to provide insight into a fascinating part of theater history	1
4231	adams , with four scriptwriters , takes care with the characters , who are so believable that you feel what they feel	1
4232	he makes you realize that deep inside righteousness can be found a tough beauty	1
4233	this is historical filmmaking without the balm of right thinking ideology , either liberal or conservative	1
4234	the direction , by george hickenlooper , has no snap to it , no wiseacre crackle or hard bitten cynicism	0
4236	her fans walked out muttering words like `` horrible '' and `` terrible , '' but had so much fun dissing the film that they did n't mind the ticket cost	0
4238	an impeccable study in perversity	1
4239	what sets it apart is the vision that taymor , the avant garde director of broadway 's the lion king and the film titus , brings	1
4240	offers the flash of rock videos fused with solid performances and eerie atmosphere	1
4241	but the film itself is ultimately quite unengaging	0
4242	a sleep inducingly slow paced crime drama with clumsy dialogue , heavy handed phoney feeling sentiment , and an overly familiar set of plot devices	0
4243	an awful movie that will only satisfy the most emotionally malleable of filmgoers	0
4244	i guess it just goes to show that if you give a filmmaker an unlimited amount of phony blood , nothing good can happen	0
4245	time of favor could have given audiences the time of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation	0
4247	twenty years after its first release , e t remains the most wondrous of all hollywood fantasies and the apex of steven spielberg 's misunderstood career	1
4248	suffers from unlikable characters and a self conscious sense of its own quirky hipness	0
4250	filled with low brow humor , gratuitous violence and a disturbing disregard for life	0
4251	the great pity is that those responsible did n't cut their losses and ours and retitle it the adventures of direct to video nash , and send it to its proper home	0
4254	laconic and very stilted in its dialogue , this indie flick never found its audience , probably because it 's extremely hard to relate to any of the characters	0
4255	uzumaki 's interesting social parallel and defiant aesthetic seems a prostituted muse	0
4257	maelstrom is strange and compelling , engrossing and different , a moral tale with a twisted sense of humor	1
4259	reign of fire never comes close to recovering from its demented premise , but it does sustain an enjoyable level of ridiculousness	0
4260	if you ever wondered what it would be like to be smack in the middle of a war zone armed with nothing but a camera , this oscar nominated documentary takes you there	1
4261	other than a mildly engaging central romance , hospital is sickly entertainment at best and mind destroying cinematic pollution at worst	0
4262	the movie is like scorsese 's mean streets redone by someone who ignored it in favor of old ` juvenile delinquent ' paperbacks with titles like leather warriors and switchblade sexpot	0
4264	captivates as it shows excess in business and pleasure , allowing us to find the small , human moments , and leaving off with a grand whimper	1
4265	gay or straight , kissing jessica stein is one of the greatest date movies in years	1
4266	he drags it back , single handed	1
4267	translating complex characters from novels to the big screen is an impossible task but they are true to the essence of what it is to be ya ya	1
4268	there is nothing funny in this every joke has been told a thousand times before movie	0
4269	a thoughtful and surprisingly affecting portrait of a screwed up man who dared to mess with some powerful people , seen through the eyes of the idealistic kid who chooses to champion his ultimately losing cause	1
4270	reggio and glass put on an intoxicating show	1
4273	the mantra behind the project seems to have been ` it 's just a kids ' flick '	0
4274	both heartbreaking and heartwarming just a simple fable done in an artless sytle , but it 's tremendously moving	1
4276	the santa clause 2 's plot may sound like it was co written by mattel executives and lobbyists for the tinsel industry	0
4278	true to its animatronic roots as stiff , ponderous and charmless as a mechanical apparatus ` the country bears ' should never have been brought out of hibernation	0
4279	the piano teacher is not an easy film	0
4280	degenerates into hogwash	0
4281	absurdities and clich s accumulate like lint in a fat man 's navel	0
4282	those who are not acquainted with the author 's work , on the other hand , may fall fast asleep	0
4283	sex with strangers is fascinating	1
4284	unlike trey parker , sandler does n't understand that the idea of exploiting molestation for laughs is funny , not actually exploiting it yourself	0
4285	byler is too savvy a filmmaker to let this morph into a typical romantic triangle	1
4287	a minor film with major pleasures from portuguese master manoel de oliviera	1
4288	stealing harvard ca n't even do that much	0
4289	leguizamo and jones are both excellent and the rest of the cast is uniformly superb	1
4290	if the predictability of bland comfort food appeals to you , then the film is a pleasant enough dish	0
4291	the story suffers a severe case of oversimplification , superficiality and silliness	0
4292	a technical triumph and an extraordinary bore	0
4294	neither quite a comedy nor a romance , more of an impish divertissement of themes that interest attal and gainsbourg they live together the film has a lot of charm	1
4295	likely to have decades of life as a classic movie franchise ?	1
4296	what they see in each other also is difficult to fathom	0
4297	this is a fascinating film because there is no clear cut hero and no all out villain	1
4298	another trumpet blast that there may be a new mexican cinema a bornin ' '	1
4299	what might have been readily dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention takes a surprising , subtle turn at the midway point	0
4300	expands the limits of what a film can be , taking us into the lives of women to whom we might not give a second look if we passed them on the street	1
4301	does not go far enough in its humor or stock ideas to stand out as particularly memorable or even all that funny	0
4302	despite the film 's shortcomings , the stories are quietly moving	1
4303	from blushing to gushing imamura squirts the screen in ` warm water under a red bridge '	1
4304	delight your senses and crash this wedding !	1
4305	the best thing i can say about this film is that i ca n't wait to see what the director does next	1
4306	wallace is smart to vary the pitch of his movie , balancing deafening battle scenes with quieter domestic scenes of women back home receiving war department telegrams	1
4307	a true blue delight	1
4308	about as enjoyable , i would imagine , as searching for a quarter in a giant pile of elephant feces positively dreadful	0
4309	it leaves little doubt that kidman has become one of our best actors	1
4310	what ensues are much blood splattering , mass drug induced bowel evacuations , and none too funny commentary on the cultural distinctions between americans and brits	0
4311	an enjoyable experience	1
4312	and they succeed merrily at their noble endeavor	1
4313	very much a home video , and so devoid of artifice and purpose that it appears not to have been edited at all	0
4314	no , even that 's too committed	0
4316	i spied with my little eye a mediocre collection of cookie cutter action scenes and occasionally inspired dialogue bits	0
4317	the hours , a delicately crafted film , is an impressive achievement in spite of a river of sadness that pours into every frame	1
4319	this movie is so bad , that it 's almost worth seeing because it 's so bad	0
4322	much of it is funny , but there are also some startling , surrealistic moments	1
4323	those who are only mildly curious , i fear , will be put to sleep or bewildered by the artsy and often pointless visuals	0
4324	its engaging simplicity is driven by appealing leads	1
4326	this 90 minute postmodern voyage was more diverting and thought provoking than i 'd expected it to be	1
4327	ignoring that , he made swimfan anyway	0
4328	we never truly come to care about the main characters and whether or not they 'll wind up together , and michele 's spiritual quest is neither amusing nor dramatic enough to sustain interest	0
4329	like schindler 's list , the grey zone attempts to be grandiloquent , but ends up merely pretentious in a grisly sort of way	0
4331	video games are more involving than this mess	0
4332	an obvious copy of one of the best films ever made , how could it not be ?	0
4333	the plan to make enough into ` an inspiring tale of survival wrapped in the heart pounding suspense of a stylish psychological thriller ' has flopped as surely as a souffl gone wrong	0
4334	dog soldiers does n't transcend genre it embraces it , energizes it and takes big bloody chomps out of it	1
4335	third time 's the charm yeah , baby !	1
4336	weighty and ponderous but every bit as filling as the treat of the title	1
4337	makes the case for a strong education and good teachers being more valuable in the way they help increase an average student 's self esteem , and not strictly in the knowledge imparted	1
4338	a giddy and provocative sexual romp that has something to say	1
4339	what 's not to like about a movie with a ` children 's ' song that includes the line ` my stepdad 's not mean , he 's just adjusting ' ?	1
4340	equilibrium the movie , as opposed to the manifesto , is really , really stupid	0
4344	for most movies , 84 minutes is short , but this one feels like a life sentence	0
4345	what begins as a conventional thriller evolves into a gorgeously atmospheric meditation on life changing chance encounters	1
4346	it 's rare for any movie to be as subtle and touching as the son 's room	1
4347	not as well written as sexy beast , not as gloriously flippant as lock , stock and two smoking barrels , but stylish and moody and exceptionally well acted	1
4348	spielberg 's realization of a near future america is masterful	1
4351	jones has delivered a solidly entertaining and moving family drama	1
4352	lrb h rrb ad i suffered and bled on the hard ground of ia drang , i 'd want something a bit more complex than we were soldiers to be remembered by	0
4353	it 's sort of in between , and it works	1
4354	he 's the scariest guy you 'll see all summer	1
4355	unfunny comedy with a lot of static set ups , not much camera movement , and most of the scenes take place indoors in formal settings with motionless characters	0
4356	a movie in which two not very absorbing characters are engaged in a romance you ca n't wait to see end	0
4357	a cultural wildcard experience wacky , different , unusual , even nutty	1
4358	mediocre fable from burkina faso	0
4359	a hallmark film in an increasingly important film industry and worth the look	1
4360	the worst film of the year	0
4362	for the most part , the film does hold up pretty well	1
4363	it 's about issues most adults have to face in marriage and i think that 's what i liked about it the real issues tucked between the silly and crude storyline	1
4364	there 's a spontaneity to the chateau , a sense of light heartedness , that makes it attractive throughout	1
4365	in fact , it 's quite fun in places	1
4366	it 's a barely tolerable slog over well trod ground	0
4367	manipulative claptrap , a period piece movie of the week , plain old blarney take your pick	0
4368	not that any of us should be complaining when a film clocks in around 90 minutes these days , but the plotting here leaves a lot to be desired	0
4370	hollywood ending is not show stoppingly hilarious , but scathingly witty nonetheless	1
4371	it 's an exhilarating place to visit , this laboratory of laughter	1
4372	genuinely unnerving	1
4373	enriched by a strong and unforced supporting cast	1
4375	an intoxicating experience	1
4378	what results is the best performance from either in years	1
4379	s1m0ne 's satire is not subtle , but it is effective	1
4380	an already thin story boils down to surviving invaders seeking an existent anti virus	0
4381	a confluence of kiddie entertainment , sophisticated wit and symbolic graphic design	1
4382	a period story about a catholic boy who tries to help a jewish friend get into heaven by sending the audience straight to hell	0
4384	deliberately and skillfully uses ambiguity to suggest possibilities which imbue the theme with added depth and resonance	1
4385	and more than that , it 's an observant , unfussily poetic meditation about identity and alienation	1
4386	exploits lrb headbanger rrb stereotypes in good fun , while adding a bit of heart and unsettling subject matter	1
4387	resurrection has the dubious distinction of being a really bad imitation of the really bad blair witch project	0
4388	fluffy and disposible	0
4391	the beauty of alexander payne 's ode to the everyman is in the details	1
4396	interview with the assassin is structured less as a documentary and more as a found relic , and as such the film has a difficult time shaking its blair witch project real time roots	0
4397	it 's mildly interesting to ponder the peculiar american style of justice that plays out here , but it 's so muddled and derivative that few will bother thinking it all through	0
4398	it appears to have been modeled on the worst revenge of the nerds clich s the filmmakers could dredge up	0
4399	reign of fire has the disadvantage of also looking cheap	0
4401	a distinguished and thoughtful film , marked by acute writing and a host of splendid performances	1
4404	not just unlikable	0
4405	a fresh faced , big hearted and frequently funny thrill ride for the kiddies , with enough eye candy and cheeky wit to keep parents away from the concession stand '	1
4407	disgusting	0
4410	lrb it 's rrb a clever thriller with enough unexpected twists to keep our interest	1
4411	as if drop dead gorgeous was n't enough , this equally derisive clunker is fixated on the spectacle of small town competition	0
4412	but believe it or not , it 's one of the most beautiful , evocative works i 've seen	1
4414	the film 's plot may be shallow , but you 've never seen the deep like you see it in these harrowing surf shots	1
4415	the two leads , nearly perfect in their roles , bring a heart and reality that buoy the film , and at times , elevate it to a superior crime movie	1
4416	mastering its formidable arithmetic of cameras and souls , group articulates a flood of emotion	1
4417	a great , participatory spectator sport '	1
4418	really horrible drek	0
4419	wang xiaoshuai directs this intricately structured and well realized drama that presents a fascinating glimpse of urban life and the class warfare that embroils two young men	1
4420	the problem is that the movie has no idea of it is serious or not	0
